WHO_region,Disease_presentation,Age_group,Pathogen,burden_mean_value,burden_lower_value,burden_upper_value,Efficacy,Coverage,Duration,DiseasePresentation,Vaccination,Selection
South-East Asia,BSI,15 to 19,Pseudomonas aeruginosa,231.525333248678,117.345217946936,398.56731972982,0.7,0.7,1,"BSI, LRI and thorax infections",60 or above,Yes
South-East Asia,BSI,20 to 24,Pseudomonas aeruginosa,240.877791317496,114.701709216499,441.220070705134,0.7,0.7,1,"BSI, LRI and thorax infections",60 or above,Yes
South-East Asia,BSI,25 to 29,Pseudomonas aeruginosa,204.714665617141,95.6930797612953,374.007292957801,0.7,0.7,1,"BSI, LRI and thorax infections",60 or above,Yes
South-East Asia,BSI,30 to 34,Pseudomonas aeruginosa,222.244357821904,99.4805169822545,415.619523199745,0.7,0.7,1,"BSI, LRI and thorax infections",60 or above,Yes
South-East Asia,BSI,35 to 39,Pseudomonas aeruginosa,291.5691468654,131.582980345297,552.896137073691,0.7,0.7,1,"BSI, LRI and thorax infections",60 or above,Yes
South-East Asia,BSI,40 to 44,Pseudomonas aeruginosa,391.853207760555,186.669076137264,702.68153537188,0.7,0.7,1,"BSI, LRI and thorax infections",60 or above,Yes
South-East Asia,BSI,45 to 49,Pseudomonas aeruginosa,614.828007487108,280.216141169331,1130.44047640302,0.7,0.7,1,"BSI, LRI and thorax infections",60 or above,Yes
South-East Asia,BSI,50 to 54,Pseudomonas aeruginosa,1293.04989491873,654.967637362422,2220.43179198023,0.7,0.7,1,"BSI, LRI and thorax infections",60 or above,Yes
South-East Asia,BSI,55 to 59,Pseudomonas aeruginosa,1839.19309439224,973.633401863731,3085.96118247209,0.7,0.7,1,"BSI, LRI and thorax infections",60 or above,Yes
South-East Asia,BSI,60 to 64,Pseudomonas aeruginosa,2575.33551415751,1343.27551580092,4287.01853038762,0.7,0.7,1,"BSI, LRI and thorax infections",60 or above,Yes
South-East Asia,BSI,65 to 69,Pseudomonas aeruginosa,3333.20316456883,1876.45861735155,5347.3919272014,0.7,0.7,1,"BSI, LRI and thorax infections",60 or above,Yes
South-East Asia,BSI,70 to 74,Pseudomonas aeruginosa,3689.37059618939,1744.20633802816,6634.10195979132,0.7,0.7,1,"BSI, LRI and thorax infections",60 or above,Yes
South-East Asia,BSI,75 to 79,Pseudomonas aeruginosa,3528.99109702015,1677.78343194515,6283.6082251883,0.7,0.7,1,"BSI, LRI and thorax infections",60 or above,Yes
South-East Asia,BSI,80 to 84,Pseudomonas aeruginosa,3231.71693332459,1613.26257576364,5664.44899523708,0.7,0.7,1,"BSI, LRI and thorax infections",60 or above,Yes
South-East Asia,BSI,85 to 89,Pseudomonas aeruginosa,1990.64773376018,960.437001722798,3561.95405938934,0.7,0.7,1,"BSI, LRI and thorax infections",60 or above,Yes
South-East Asia,BSI,90 to 94,Pseudomonas aeruginosa,875.696511745733,395.520995878097,1632.42625628841,0.7,0.7,1,"BSI, LRI and thorax infections",60 or above,Yes
South-East Asia,BSI,95 plus,Pseudomonas aeruginosa,202.021622093906,84.5452998428383,390.180111976823,0.7,0.7,1,"BSI, LRI and thorax infections",60 or above,Yes
Western Pacific,BSI,EN,Pseudomonas aeruginosa,308.077802212817,208.274433988709,449.289344869922,0.7,0.7,1,"BSI, LRI and thorax infections",60 or above,Yes
Western Pacific,BSI,LN,Pseudomonas aeruginosa,170.402769555041,120.210800927867,233.78237594042,0.7,0.7,1,"BSI, LRI and thorax infections",60 or above,Yes
Western Pacific,BSI,PN,Pseudomonas aeruginosa,129.414319550824,81.4980180043116,193.50706717347,0.7,0.7,1,"BSI, LRI and thorax infections",60 or above,Yes
Western Pacific,BSI,1 to 4,Pseudomonas aeruginosa,42.4990426258742,22.1525973260121,75.224843245598,0.7,0.7,1,"BSI, LRI and thorax infections",60 or above,Yes
Western Pacific,BSI,5 to 9,Pseudomonas aeruginosa,37.0203091378011,18.2257567917197,64.3586065414907,0.7,0.7,1,"BSI, LRI and thorax infections",60 or above,Yes
Western Pacific,BSI,10 to 14,Pseudomonas aeruginosa,28.418627117901,14.33553183776,47.7742381195534,0.7,0.7,1,"BSI, LRI and thorax infections",60 or above,Yes
Western Pacific,BSI,15 to 19,Pseudomonas aeruginosa,43.9660256711149,20.4075261639454,77.5618732311754,0.7,0.7,1,"BSI, LRI and thorax infections",60 or above,Yes
Western Pacific,BSI,20 to 24,Pseudomonas aeruginosa,66.6368243430932,29.9841378893653,121.422587265628,0.7,0.7,1,"BSI, LRI and thorax infections",60 or above,Yes
Western Pacific,BSI,25 to 29,Pseudomonas aeruginosa,96.0232134295723,44.6720083464308,171.710724548912,0.7,0.7,1,"BSI, LRI and thorax infections",60 or above,Yes
Western Pacific,BSI,30 to 34,Pseudomonas aeruginosa,157.335126631547,69.1819959498657,290.678311177316,0.7,0.7,1,"BSI, LRI and thorax infections",60 or above,Yes
Western Pacific,BSI,35 to 39,Pseudomonas aeruginosa,193.46615698461,85.2341188466123,351.243616657194,0.7,0.7,1,"BSI, LRI and thorax infections",60 or above,Yes
Western Pacific,BSI,40 to 44,Pseudomonas aeruginosa,290.844770592143,137.757088151792,513.687965473979,0.7,0.7,1,"BSI, LRI and thorax infections",60 or above,Yes
Western Pacific,BSI,45 to 49,Pseudomonas aeruginosa,484.810036794825,223.800669608902,865.781422134844,0.7,0.7,1,"BSI, LRI and thorax infections",60 or above,Yes
Western Pacific,BSI,50 to 54,Pseudomonas aeruginosa,1039.4890755597,557.420583319418,1718.60118905069,0.7,0.7,1,"BSI, LRI and thorax infections",60 or above,Yes
Western Pacific,BSI,55 to 59,Pseudomonas aeruginosa,1266.89059006397,723.313391166574,2043.9165991979,0.7,0.7,1,"BSI, LRI and thorax infections",60 or above,Yes
Western Pacific,BSI,60 to 64,Pseudomonas aeruginosa,1570.4909294029,874.723636225444,2533.56622016211,0.7,0.7,1,"BSI, LRI and thorax infections",60 or above,Yes
Western Pacific,BSI,65 to 69,Pseudomonas aeruginosa,2081.31147288456,1259.71548554954,3222.96539395234,0.7,0.7,1,"BSI, LRI and thorax infections",60 or above,Yes
Western Pacific,BSI,70 to 74,Pseudomonas aeruginosa,2469.36724759109,1278.57871324678,4225.35345859281,0.7,0.7,1,"BSI, LRI and thorax infections",60 or above,Yes
Western Pacific,BSI,75 to 79,Pseudomonas aeruginosa,2106.41662260471,1071.73523365711,3591.8842399276,0.7,0.7,1,"BSI, LRI and thorax infections",60 or above,Yes
Western Pacific,BSI,80 to 84,Pseudomonas aeruginosa,2127.02223046177,1144.96493384941,3526.1524408707,0.7,0.7,1,"BSI, LRI and thorax infections",60 or above,Yes
Western Pacific,BSI,85 to 89,Pseudomonas aeruginosa,1582.32926524027,805.718680648294,2728.05258547928,0.7,0.7,1,"BSI, LRI and thorax infections",60 or above,Yes
Western Pacific,BSI,90 to 94,Pseudomonas aeruginosa,581.964533092168,265.458186418648,1080.54443051774,0.7,0.7,1,"BSI, LRI and thorax infections",60 or above,Yes
Western Pacific,BSI,95 plus,Pseudomonas aeruginosa,193.0834187959,79.7337532636897,384.518662703789,0.7,0.7,1,"BSI, LRI and thorax infections",60 or above,Yes
Africa,Cardiac infections,EN,Pseudomonas aeruginosa,4.58270863635091,2.54220330490681,8.06802577894994,0.7,0.7,1,"BSI, LRI and thorax infections",60 or above,Yes
Africa,Cardiac infections,LN,Pseudomonas aeruginosa,3.2065768408257,1.43784095921476,6.93553054213021,0.7,0.7,1,"BSI, LRI and thorax infections",60 or above,Yes
Africa,Cardiac infections,PN,Pseudomonas aeruginosa,12.26973443181,7.50121994291439,19.5072639978271,0.7,0.7,1,"BSI, LRI and thorax infections",60 or above,Yes
Africa,Cardiac infections,1 to 4,Pseudomonas aeruginosa,7.71216495888861,3.5368260710914,14.0138217894799,0.7,0.7,1,"BSI, LRI and thorax infections",60 or above,Yes
Africa,Cardiac infections,5 to 9,Pseudomonas aeruginosa,5.08618492698191,2.66681191338602,10.0202953185842,0.7,0.7,1,"BSI, LRI and thorax infections",60 or above,Yes
Africa,Cardiac infections,10 to 14,Pseudomonas aeruginosa,7.10826576562892,4.50065947831049,11.5788686402645,0.7,0.7,1,"BSI, LRI and thorax infections",60 or above,Yes
Africa,Cardiac infections,15 to 19,Pseudomonas aeruginosa,7.28371363151275,4.35064001857408,12.2653219475799,0.7,0.7,1,"BSI, LRI and thorax infections",60 or above,Yes
Africa,Cardiac infections,20 to 24,Pseudomonas aeruginosa,8.54813417208221,5.82180402546015,12.6233781770613,0.7,0.7,1,"BSI, LRI and thorax infections",60 or above,Yes
Africa,Cardiac infections,25 to 29,Pseudomonas aeruginosa,9.32734486377367,6.51812164073741,13.0280904744113,0.7,0.7,1,"BSI, LRI and thorax infections",60 or above,Yes
Africa,Cardiac infections,30 to 34,Pseudomonas aeruginosa,8.58789611949949,5.9449077380971,11.9196010680139,0.7,0.7,1,"BSI, LRI and thorax infections",60 or above,Yes
Africa,Cardiac infections,35 to 39,Pseudomonas aeruginosa,10.1067641698629,6.87610202936912,14.0008972436901,0.7,0.7,1,"BSI, LRI and thorax infections",60 or above,Yes
Africa,Cardiac infections,40 to 44,Pseudomonas aeruginosa,10.3241422697827,6.95956957597905,14.7051494969145,0.7,0.7,1,"BSI, LRI and thorax infections",60 or above,Yes
Africa,Cardiac infections,45 to 49,Pseudomonas aeruginosa,9.66509959962667,6.23908530727889,14.1277318586537,0.7,0.7,1,"BSI, LRI and thorax infections",60 or above,Yes
Africa,Cardiac infections,50 to 54,Pseudomonas aeruginosa,16.1598670509365,10.8260189781942,23.4793104537633,0.7,0.7,1,"BSI, LRI and thorax infections",60 or above,Yes
Africa,Cardiac infections,55 to 59,Pseudomonas aeruginosa,18.574636155735,12.0495212700556,27.3073892445394,0.7,0.7,1,"BSI, LRI and thorax infections",60 or above,Yes
Africa,Cardiac infections,60 to 64,Pseudomonas aeruginosa,18.4525702391474,12.4749017916175,26.1235364056424,0.7,0.7,1,"BSI, LRI and thorax infections",60 or above,Yes
Africa,Cardiac infections,65 to 69,Pseudomonas aeruginosa,22.2994720693687,15.380586546559,31.2233283053344,0.7,0.7,1,"BSI, LRI and thorax infections",60 or above,Yes
Africa,Cardiac infections,70 to 74,Pseudomonas aeruginosa,20.4669959407322,14.3107372734267,28.5068587969196,0.7,0.7,1,"BSI, LRI and thorax infections",60 or above,Yes
Africa,Cardiac infections,75 to 79,Pseudomonas aeruginosa,20.8631878492909,14.6835122038828,28.5538488890526,0.7,0.7,1,"BSI, LRI and thorax infections",60 or above,Yes
Africa,Cardiac infections,80 to 84,Pseudomonas aeruginosa,17.4170873758866,12.0035774683805,24.4469043186956,0.7,0.7,1,"BSI, LRI and thorax infections",60 or above,Yes
Africa,Cardiac infections,85 to 89,Pseudomonas aeruginosa,11.4863609912001,7.94347813081341,15.844847075164,0.7,0.7,1,"BSI, LRI and thorax infections",60 or above,Yes
Africa,Cardiac infections,90 to 94,Pseudomonas aeruginosa,5.48479812501796,3.47913160786803,8.22919172978512,0.7,0.7,1,"BSI, LRI and thorax infections",60 or above,Yes
Africa,Cardiac infections,95 plus,Pseudomonas aeruginosa,1.52239218028437,0.874557793052483,2.78954987344575,0.7,0.7,1,"BSI, LRI and thorax infections",60 or above,Yes
Americas,Cardiac infections,EN,Pseudomonas aeruginosa,0.32848798775544,0.198355647209411,0.546779024749137,0.7,0.7,1,"BSI, LRI and thorax infections",60 or above,Yes
Americas,Cardiac infections,LN,Pseudomonas aeruginosa,0.384647480356608,0.169467392023554,0.905369637015434,0.7,0.7,1,"BSI, LRI and thorax infections",60 or above,Yes
Americas,Cardiac infections,PN,Pseudomonas aeruginosa,3.7625310390968,2.28674563173418,6.19950469035188,0.7,0.7,1,"BSI, LRI and thorax infections",60 or above,Yes
Americas,Cardiac infections,1 to 4,Pseudomonas aeruginosa,2.24868274298284,1.44667821834627,3.51047879693605,0.7,0.7,1,"BSI, LRI and thorax infections",60 or above,Yes
Americas,Cardiac infections,5 to 9,Pseudomonas aeruginosa,2.20809321069726,1.52969478778318,3.3604549182814,0.7,0.7,1,"BSI, LRI and thorax infections",60 or above,Yes
Americas,Cardiac infections,10 to 14,Pseudomonas aeruginosa,3.22294011758242,2.34819934539277,4.63422473278649,0.7,0.7,1,"BSI, LRI and thorax infections",60 or above,Yes
Americas,Cardiac infections,15 to 19,Pseudomonas aeruginosa,5.10326572083338,3.71107209581724,7.59478707592355,0.7,0.7,1,"BSI, LRI and thorax infections",60 or above,Yes
Americas,Cardiac infections,20 to 24,Pseudomonas aeruginosa,7.72210597710079,5.56468130564681,11.6792608461214,0.7,0.7,1,"BSI, LRI and thorax infections",60 or above,Yes
Americas,Cardiac infections,25 to 29,Pseudomonas aeruginosa,10.3375114241075,7.67166453463208,14.1104466634633,0.7,0.7,1,"BSI, LRI and thorax infections",60 or above,Yes
Americas,Cardiac infections,30 to 34,Pseudomonas aeruginosa,12.3686185770209,9.13906794967753,17.1339900638232,0.7,0.7,1,"BSI, LRI and thorax infections",60 or above,Yes
Americas,Cardiac infections,35 to 39,Pseudomonas aeruginosa,16.1760264437033,12.0408896620856,22.207220526148,0.7,0.7,1,"BSI, LRI and thorax infections",60 or above,Yes
Americas,Cardiac infections,40 to 44,Pseudomonas aeruginosa,19.5599473137787,14.7190933806557,25.5752496398707,0.7,0.7,1,"BSI, LRI and thorax infections",60 or above,Yes
Americas,Cardiac infections,45 to 49,Pseudomonas aeruginosa,23.8813048827344,17.7447680869052,31.2536598132148,0.7,0.7,1,"BSI, LRI and thorax infections",60 or above,Yes
Americas,Cardiac infections,50 to 54,Pseudomonas aeruginosa,37.4578925621337,27.7155981923267,48.5114544232352,0.7,0.7,1,"BSI, LRI and thorax infections",60 or above,Yes
Americas,Cardiac infections,55 to 59,Pseudomonas aeruginosa,51.1347087747592,36.882045289905,67.667256285348,0.7,0.7,1,"BSI, LRI and thorax infections",60 or above,Yes
Americas,Cardiac infections,60 to 64,Pseudomonas aeruginosa,63.4241677711325,44.9279501833634,83.9682653899904,0.7,0.7,1,"BSI, LRI and thorax infections",60 or above,Yes
Americas,Cardiac infections,65 to 69,Pseudomonas aeruginosa,76.2551637104002,53.3553188137917,98.1409871833847,0.7,0.7,1,"BSI, LRI and thorax infections",60 or above,Yes
Americas,Cardiac infections,70 to 74,Pseudomonas aeruginosa,93.4380083293263,63.9870905982324,124.959865489135,0.7,0.7,1,"BSI, LRI and thorax infections",60 or above,Yes
Americas,Cardiac infections,75 to 79,Pseudomonas aeruginosa,102.826051558725,70.5956635448635,135.151861858541,0.7,0.7,1,"BSI, LRI and thorax infections",60 or above,Yes
Americas,Cardiac infections,80 to 84,Pseudomonas aeruginosa,107.166636621685,73.0546128130883,140.64377147178,0.7,0.7,1,"BSI, LRI and thorax infections",60 or above,Yes
Americas,Cardiac infections,85 to 89,Pseudomonas aeruginosa,104.829842189071,64.7342709948855,137.747676596503,0.7,0.7,1,"BSI, LRI and thorax infections",60 or above,Yes
Americas,Cardiac infections,90 to 94,Pseudomonas aeruginosa,77.9985405994478,44.6453796186132,105.972795974704,0.7,0.7,1,"BSI, LRI and thorax infections",60 or above,Yes
Americas,Cardiac infections,95 plus,Pseudomonas aeruginosa,50.236696104952,25.6193913934898,73.2192006787206,0.7,0.7,1,"BSI, LRI and thorax infections",60 or above,Yes
Eastern Mediterranean,Cardiac infections,EN,Pseudomonas aeruginosa,2.41123756020333,1.06875710322621,4.92109807680343,0.7,0.7,1,"BSI, LRI and thorax infections",60 or above,Yes
Eastern Mediterranean,Cardiac infections,LN,Pseudomonas aeruginosa,2.75048368669037,0.448352390385324,7.42689948370885,0.7,0.7,1,"BSI, LRI and thorax infections",60 or above,Yes
Eastern Mediterranean,Cardiac infections,PN,Pseudomonas aeruginosa,6.64231014195688,3.09813704710066,13.1016916947897,0.7,0.7,1,"BSI, LRI and thorax infections",60 or above,Yes
Eastern Mediterranean,Cardiac infections,1 to 4,Pseudomonas aeruginosa,4.69180709205362,2.19762488202715,9.36083370882071,0.7,0.7,1,"BSI, LRI and thorax infections",60 or above,Yes
Eastern Mediterranean,Cardiac infections,5 to 9,Pseudomonas aeruginosa,6.74935473476775,2.91991997259112,14.0312599157284,0.7,0.7,1,"BSI, LRI and thorax infections",60 or above,Yes
Eastern Mediterranean,Cardiac infections,10 to 14,Pseudomonas aeruginosa,6.94924831626804,3.45973748685027,12.571265941442,0.7,0.7,1,"BSI, LRI and thorax infections",60 or above,Yes
Eastern Mediterranean,Cardiac infections,15 to 19,Pseudomonas aeruginosa,8.49198854864474,4.65836505550601,15.1251068271027,0.7,0.7,1,"BSI, LRI and thorax infections",60 or above,Yes
Eastern Mediterranean,Cardiac infections,20 to 24,Pseudomonas aeruginosa,8.97366987307855,5.09851900532579,16.1728441896138,0.7,0.7,1,"BSI, LRI and thorax infections",60 or above,Yes
Eastern Mediterranean,Cardiac infections,25 to 29,Pseudomonas aeruginosa,8.69648254528966,5.51852352068931,12.967382565209,0.7,0.7,1,"BSI, LRI and thorax infections",60 or above,Yes
Eastern Mediterranean,Cardiac infections,30 to 34,Pseudomonas aeruginosa,9.7550106385784,6.30894806250506,14.8858991670228,0.7,0.7,1,"BSI, LRI and thorax infections",60 or above,Yes
Eastern Mediterranean,Cardiac infections,35 to 39,Pseudomonas aeruginosa,11.6952620127812,7.47341656909987,17.3914825550495,0.7,0.7,1,"BSI, LRI and thorax infections",60 or above,Yes
Eastern Mediterranean,Cardiac infections,40 to 44,Pseudomonas aeruginosa,13.2953143095397,8.86797825690903,19.3730423334547,0.7,0.7,1,"BSI, LRI and thorax infections",60 or above,Yes
Eastern Mediterranean,Cardiac infections,45 to 49,Pseudomonas aeruginosa,13.1355835505474,8.65649425989925,19.3755512383955,0.7,0.7,1,"BSI, LRI and thorax infections",60 or above,Yes
Eastern Mediterranean,Cardiac infections,50 to 54,Pseudomonas aeruginosa,19.2013591312253,13.0061379142137,28.0478176943692,0.7,0.7,1,"BSI, LRI and thorax infections",60 or above,Yes
Eastern Mediterranean,Cardiac infections,55 to 59,Pseudomonas aeruginosa,21.7880942196375,13.8616277102038,32.7561287033292,0.7,0.7,1,"BSI, LRI and thorax infections",60 or above,Yes
Eastern Mediterranean,Cardiac infections,60 to 64,Pseudomonas aeruginosa,25.2358991585606,16.3549441639284,37.6580385009755,0.7,0.7,1,"BSI, LRI and thorax infections",60 or above,Yes
Eastern Mediterranean,Cardiac infections,65 to 69,Pseudomonas aeruginosa,27.3965629677857,17.9890218539962,39.4662173231315,0.7,0.7,1,"BSI, LRI and thorax infections",60 or above,Yes
Eastern Mediterranean,Cardiac infections,70 to 74,Pseudomonas aeruginosa,27.8445290568613,18.2654085298695,40.6311859859768,0.7,0.7,1,"BSI, LRI and thorax infections",60 or above,Yes
Eastern Mediterranean,Cardiac infections,75 to 79,Pseudomonas aeruginosa,26.8271242607634,17.4715742328216,39.2942662473519,0.7,0.7,1,"BSI, LRI and thorax infections",60 or above,Yes
Eastern Mediterranean,Cardiac infections,80 to 84,Pseudomonas aeruginosa,25.6324996079203,17.2300172519945,36.6958671003784,0.7,0.7,1,"BSI, LRI and thorax infections",60 or above,Yes
Eastern Mediterranean,Cardiac infections,85 to 89,Pseudomonas aeruginosa,15.8520695794985,10.8018664583204,22.9069130195836,0.7,0.7,1,"BSI, LRI and thorax infections",60 or above,Yes
Eastern Mediterranean,Cardiac infections,90 to 94,Pseudomonas aeruginosa,7.95915901551572,4.83529553278375,11.9790228598347,0.7,0.7,1,"BSI, LRI and thorax infections",60 or above,Yes
Eastern Mediterranean,Cardiac infections,95 plus,Pseudomonas aeruginosa,2.4134896557086,1.38967958691446,4.1858246467886,0.7,0.7,1,"BSI, LRI and thorax infections",60 or above,Yes
Europe,Cardiac infections,EN,Pseudomonas aeruginosa,0.0878973470860171,0.0361499005288189,0.155447848879002,0.7,0.7,1,"BSI, LRI and thorax infections",60 or above,Yes
Europe,Cardiac infections,LN,Pseudomonas aeruginosa,0.10991727561549,0.0267725550635899,0.395245778580359,0.7,0.7,1,"BSI, LRI and thorax infections",60 or above,Yes
Europe,Cardiac infections,PN,Pseudomonas aeruginosa,0.667584132380181,0.279055483384279,1.51998724792907,0.7,0.7,1,"BSI, LRI and thorax infections",60 or above,Yes
Europe,Cardiac infections,1 to 4,Pseudomonas aeruginosa,0.526443454376511,0.272757782175631,1.04936887611377,0.7,0.7,1,"BSI, LRI and thorax infections",60 or above,Yes
Europe,Cardiac infections,5 to 9,Pseudomonas aeruginosa,0.507994194172374,0.254153766000292,0.923535618416427,0.7,0.7,1,"BSI, LRI and thorax infections",60 or above,Yes
Europe,Cardiac infections,10 to 14,Pseudomonas aeruginosa,0.667605200046482,0.404732048085604,1.07441969134475,0.7,0.7,1,"BSI, LRI and thorax infections",60 or above,Yes
Europe,Cardiac infections,15 to 19,Pseudomonas aeruginosa,1.74619075023921,1.1799355688031,2.68439128028513,0.7,0.7,1,"BSI, LRI and thorax infections",60 or above,Yes
Europe,Cardiac infections,20 to 24,Pseudomonas aeruginosa,3.29823029429269,2.29758901264576,4.90404590179074,0.7,0.7,1,"BSI, LRI and thorax infections",60 or above,Yes
Europe,Cardiac infections,25 to 29,Pseudomonas aeruginosa,7.83176537599982,5.42091202171849,10.5514884722631,0.7,0.7,1,"BSI, LRI and thorax infections",60 or above,Yes
Europe,Cardiac infections,30 to 34,Pseudomonas aeruginosa,11.9037965183631,7.21236472177064,16.4048174887252,0.7,0.7,1,"BSI, LRI and thorax infections",60 or above,Yes
Europe,Cardiac infections,35 to 39,Pseudomonas aeruginosa,14.3130211012932,8.88273534656946,20.0715977289238,0.7,0.7,1,"BSI, LRI and thorax infections",60 or above,Yes
Europe,Cardiac infections,40 to 44,Pseudomonas aeruginosa,15.4893246458332,10.8082095321084,21.9343615690771,0.7,0.7,1,"BSI, LRI and thorax infections",60 or above,Yes
Europe,Cardiac infections,45 to 49,Pseudomonas aeruginosa,18.3431223987467,12.3029469643856,27.5605401338263,0.7,0.7,1,"BSI, LRI and thorax infections",60 or above,Yes
Europe,Cardiac infections,50 to 54,Pseudomonas aeruginosa,29.4105288845816,19.2437185223274,45.4253376558012,0.7,0.7,1,"BSI, LRI and thorax infections",60 or above,Yes
Europe,Cardiac infections,55 to 59,Pseudomonas aeruginosa,45.3307380528102,27.6323528830572,72.8085946353519,0.7,0.7,1,"BSI, LRI and thorax infections",60 or above,Yes
Europe,Cardiac infections,60 to 64,Pseudomonas aeruginosa,61.3193243396196,36.4149826335407,100.555784357648,0.7,0.7,1,"BSI, LRI and thorax infections",60 or above,Yes
Europe,Cardiac infections,65 to 69,Pseudomonas aeruginosa,74.553042035422,45.1486828163982,117.994734825018,0.7,0.7,1,"BSI, LRI and thorax infections",60 or above,Yes
Europe,Cardiac infections,70 to 74,Pseudomonas aeruginosa,77.1902907546923,47.6197073159525,124.921544791584,0.7,0.7,1,"BSI, LRI and thorax infections",60 or above,Yes
Europe,Cardiac infections,75 to 79,Pseudomonas aeruginosa,96.9896112355607,60.7024218639998,150.285164352996,0.7,0.7,1,"BSI, LRI and thorax infections",60 or above,Yes
Europe,Cardiac infections,80 to 84,Pseudomonas aeruginosa,134.944403453253,85.4601436608994,205.342855401923,0.7,0.7,1,"BSI, LRI and thorax infections",60 or above,Yes
Europe,Cardiac infections,85 to 89,Pseudomonas aeruginosa,131.739521540086,81.2610696320266,189.206077148466,0.7,0.7,1,"BSI, LRI and thorax infections",60 or above,Yes
Europe,Cardiac infections,90 to 94,Pseudomonas aeruginosa,84.9166216587424,50.4999650742716,127.48038553188,0.7,0.7,1,"BSI, LRI and thorax infections",60 or above,Yes
Europe,Cardiac infections,95 plus,Pseudomonas aeruginosa,32.4042733986679,17.1754464803518,51.4329911358001,0.7,0.7,1,"BSI, LRI and thorax infections",60 or above,Yes
South-East Asia,Cardiac infections,EN,Pseudomonas aeruginosa,1.31038610168777,0.637646611538535,2.2484156813053,0.7,0.7,1,"BSI, LRI and thorax infections",60 or above,Yes
South-East Asia,Cardiac infections,LN,Pseudomonas aeruginosa,0.733132289977899,0.195233863504379,1.98846146973224,0.7,0.7,1,"BSI, LRI and thorax infections",60 or above,Yes
South-East Asia,Cardiac infections,PN,Pseudomonas aeruginosa,5.13460767145239,2.73704351840715,9.24331395789123,0.7,0.7,1,"BSI, LRI and thorax infections",60 or above,Yes
South-East Asia,Cardiac infections,1 to 4,Pseudomonas aeruginosa,2.5586289408742,1.27558609110711,4.9646687254752,0.7,0.7,1,"BSI, LRI and thorax infections",60 or above,Yes
South-East Asia,Cardiac infections,5 to 9,Pseudomonas aeruginosa,5.16958389704645,2.30729934465121,10.5477278658579,0.7,0.7,1,"BSI, LRI and thorax infections",60 or above,Yes
South-East Asia,Cardiac infections,10 to 14,Pseudomonas aeruginosa,7.26059289768413,3.95579304858179,12.5407118282605,0.7,0.7,1,"BSI, LRI and thorax infections",60 or above,Yes
South-East Asia,Cardiac infections,15 to 19,Pseudomonas aeruginosa,15.9092583383054,9.64024867842943,26.5724459035823,0.7,0.7,1,"BSI, LRI and thorax infections",60 or above,Yes
South-East Asia,Cardiac infections,20 to 24,Pseudomonas aeruginosa,19.6721428433635,12.9237147056001,31.8201444678984,0.7,0.7,1,"BSI, LRI and thorax infections",60 or above,Yes
South-East Asia,Cardiac infections,25 to 29,Pseudomonas aeruginosa,23.352416264543,16.7679891679806,33.7586109667722,0.7,0.7,1,"BSI, LRI and thorax infections",60 or above,Yes
South-East Asia,Cardiac infections,30 to 34,Pseudomonas aeruginosa,26.1176872005519,18.8771915377196,37.8038588005541,0.7,0.7,1,"BSI, LRI and thorax infections",60 or above,Yes
South-East Asia,Cardiac infections,35 to 39,Pseudomonas aeruginosa,31.7371496474365,23.3777467341171,46.7126351618902,0.7,0.7,1,"BSI, LRI and thorax infections",60 or above,Yes
South-East Asia,Cardiac infections,40 to 44,Pseudomonas aeruginosa,37.6312572651598,27.4637165312407,53.7940908460235,0.7,0.7,1,"BSI, LRI and thorax infections",60 or above,Yes
South-East Asia,Cardiac infections,45 to 49,Pseudomonas aeruginosa,39.3786425665728,28.0991506175923,55.6957907261179,0.7,0.7,1,"BSI, LRI and thorax infections",60 or above,Yes
South-East Asia,Cardiac infections,50 to 54,Pseudomonas aeruginosa,62.6066393182766,44.8759148639136,87.7785712102556,0.7,0.7,1,"BSI, LRI and thorax infections",60 or above,Yes
South-East Asia,Cardiac infections,55 to 59,Pseudomonas aeruginosa,73.1908395808584,51.1461377415037,105.25993583999,0.7,0.7,1,"BSI, LRI and thorax infections",60 or above,Yes
South-East Asia,Cardiac infections,60 to 64,Pseudomonas aeruginosa,83.7259322686502,57.8898452411238,121.947813212877,0.7,0.7,1,"BSI, LRI and thorax infections",60 or above,Yes
South-East Asia,Cardiac infections,65 to 69,Pseudomonas aeruginosa,105.975421131978,74.6669710858784,150.425073232644,0.7,0.7,1,"BSI, LRI and thorax infections",60 or above,Yes
South-East Asia,Cardiac infections,70 to 74,Pseudomonas aeruginosa,112.908028806627,79.0286924608953,160.574546266073,0.7,0.7,1,"BSI, LRI and thorax infections",60 or above,Yes
South-East Asia,Cardiac infections,75 to 79,Pseudomonas aeruginosa,114.754390135603,78.0773902116034,166.161665873932,0.7,0.7,1,"BSI, LRI and thorax infections",60 or above,Yes
South-East Asia,Cardiac infections,80 to 84,Pseudomonas aeruginosa,116.544413522063,78.7825506976025,166.029327186594,0.7,0.7,1,"BSI, LRI and thorax infections",60 or above,Yes
South-East Asia,Cardiac infections,85 to 89,Pseudomonas aeruginosa,73.7604901126359,49.8767024659263,105.509487339768,0.7,0.7,1,"BSI, LRI and thorax infections",60 or above,Yes
South-East Asia,Cardiac infections,90 to 94,Pseudomonas aeruginosa,41.2162105544943,24.5607815495946,65.0101611183932,0.7,0.7,1,"BSI, LRI and thorax infections",60 or above,Yes
